incident_id,company_name,company_revenue_usd,company_size_revenue,country_hq,industry_primary,industry_secondary,tipo_industria,employee_count,company_size_employee,is_public_company,stock_ticker,incident_date,incident_year,incident_month,incident_quarter,incident_quarter_label,incident_year_quarter,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_vector_secondary_label,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_impact_category,data_type,systems_affected,downtime_hours,downtime_impact_category,quality_score,direct_loss_usd,ransom_paid_usd,recovery_cost_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,price_disclosure_day,sector_return_same_period,abnormal_return_1d,abnormal_return_30d,days_to_price_recovery,rango_recuperacion,estado_recuperacion,company_size
2022-0501-001,Kestrel Equity Capital Ltd.,14394531572.24,10B–100B,IL,52,,Solo Primaria,41522,Muy grande,True,KEC.TA,2022-05-01,2022,5,2,Q2,2022 Q2,False,2022-08-02,2022-09-10,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,42432.0,Medio,PII,"backup_systems,SSO",41.48,Medio,86.78,3320945.17,0.0,2452747.07,0.0,1038590.41,6230673.42,,,,,,,,Mediana
2021-0318-001,Arrow Phoenix Stores Group PLC,28044413739.67,10B–100B,GB,44-45,52,Primaria y Secundaria,186063,Muy grande,True,APS.L,2021-03-18,2021,3,1,Q1,2021 Q1,False,2021-03-21,2021-03-28,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,1000.0,Medio,mixed,"SCADA,website,HR_systems,backup_systems,ERP",,Sin dato,56.47,61086782.13,713747.2,55227154.88,0.0,84623673.51,137250034.25,260.26,-0.011103,-0.029378,-0.030284,124.0,>30 días,Recuperación lenta,Mediana
2023-0622-001,Aldridge Labs Corp.,90084336.15,< 1B,JP,62,,Solo Primaria,390,Grande,False,,2023-06-22,2023,6,2,Q2,2023 Q2,False,2023-07-25,2023-08-06,ransomware,,Sin vector secundario,,Vice_Society,confirmed,25789.0,Medio,PII,"payment_systems,backup_systems",43.8,Medio,72.89,429752.24,0.0,237118.14,208946.13,314245.88,955840.24,,,,,,,,Pequeña
2021-0410-001,Miami Electric Co.,849956651.61,< 1B,US,22,,Solo Primaria,2065,Muy grande,True,MIA1,2021-04-10,2021,4,2,Q2,2021 Q2,False,2021-04-16,2021-05-16,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,289471.0,Alto,credentials,"file_servers,customer_database,CRM,payment_systems,cloud_infrastructure",184.36,Alto,97.25,29445153.67,0.0,23046971.31,2638800.42,21055484.22,56727683.13,6.42,-0.010206,-0.043404,-0.064081,235.0,>30 días,Recuperación lenta,Pequeña
2025-1023-003,Lumen Goods Distribution Pte. Ltd.,71781631975.19,10B–100B,SG,44-45,92,Primaria y Secundaria,1411332,Muy grande,False,,2025-10-23,2025,10,4,Q4,2025 Q4,False,2025-12-27,2026-01-06,phishing,trojan,trojan,,,,,Sin dato,,"file_servers,HR_systems",,Sin dato,94.06,1164910.13,0.0,350704.59,0.0,1027829.33,1753641.89,,,,,,,,Mediana
2024-0129-002,Frontier Metal Systems Group N.V.,71699114.39,< 1B,NL,31-33,21,Primaria y Secundaria,294,Grande,False,,2024-01-29,2024,1,1,Q1,2024 Q1,False,2024-02-14,2024-02-20,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,54353.0,Medio,health,"ERP,HR_systems,email,file_servers",,Sin dato,86.59,919715.84,0.0,466000.86,331010.85,,1951074.2,,,,,,,,Pequeña
2025-0620-001,Redwood Noble Consulting Corp.,3670449874.62,1B–10B,TW,54,92,Primaria y Secundaria,12579,Muy grande,False,,2025-06-20,2025,6,2,Q2,2025 Q2,False,2025-07-24,2025-08-16,ddos,,Sin vector secundario,,Cuba_Ransomware,probable,,Sin dato,,"VPN,CRM,payment_systems,HR_systems,SSO",25.63,Medio,81.64,52517059.84,0.0,48213514.34,0.0,,110403512.97,,,,,,,,Mediana
2023-0215-001,Keller Construction Pty Ltd.,46825219.55,< 1B,AU,23,,Solo Primaria,332,Grande,True,KEL1.AX,2023-02-15,2023,2,1,Q1,2023 Q1,False,2023-04-19,2023-05-13,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,346580.0,Alto,IP,"SSO,VPN",41.06,Medio,73.12,12642809.28,0.0,12063849.25,0.0,9066475.77,27601056.36,11.01,0.008722,-0.070602,-0.056032,258.0,>30 días,Recuperación lenta,Pequeña
2023-0913-002,Jaipur Robotics Ltd.,201949072.96,< 1B,IN,51,,Solo Primaria,714,Grande,False,,2023-09-13,2023,9,3,Q3,2023 Q3,False,2023-09-20,2023-11-09,data_breach,,Sin vector secundario,,NoName057,unknown,4203.0,Medio,mixed,"cloud_infrastructure,SCADA,manufacturing_OT,VPN,backup_systems",,Sin dato,89.16,39380069.23,0.0,17243433.1,0.0,18398968.2,61886254.89,,,,,,,,Pequeña
2021-0205-001,Chicago Logistics Inc.,10701624581.02,10B–100B,US,48-49,,Solo Primaria,61054,Muy grande,True,CHIC,2021-02-05,2021,2,1,Q1,2021 Q1,False,2021-08-07,2021-09-12,ransomware,phishing,phishing,,Hunters_International,suspected,2956.0,Medio,health,"ERP,active_directory",118.21,Alto,77.33,71193597.51,0.0,33276403.61,0.0,,127339068.77,139.92,-0.018564,-0.063785,-0.017833,25.0,8-30 días,Recuperación rápida,Mediana
2023-1107-001,Prism Verdant Hotels Corp.,2121719282.87,1B–10B,CA,72,,Solo Primaria,55415,Muy grande,False,,2023-11-07,2023,11,4,Q4,2023 Q4,False,2023-11-23,2023-12-08,ddos,,Sin vector secundario,,,,,Sin dato,,file_servers,10.96,Bajo,91.49,4200000.0,0.0,3915160.59,0.0,3548850.09,9305183.52,,,,,,,,Mediana
2022-1123-001,Quartz Analytic Group Co.,25626144.9,< 1B,US,54,,Solo Primaria,127,Mediana,False,,2022-11-23,2022,11,4,Q4,2022 Q4,False,2022-12-28,2023-02-18,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,2135.0,Medio,mixed,"HR_systems,CRM,VPN,email",32.2,Medio,98.87,303745.15,0.0,233606.39,0.0,271886.81,618735.07,,,,,,,,Pequeña
2025-0824-001,Leipzig Group AG,75298263.09,< 1B,DE,53,62,Primaria y Secundaria,179,Mediana,False,,2025-08-24,2025,8,3,Q3,2025 Q3,False,2025-09-03,2025-10-23,malware,supply_chain,supply_chain,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,14785.0,Medio,PII,CRM,62.58,Medio,72.41,5000000.0,0.0,2735641.09,899566.71,1869007.85,9617492.35,,,,,,,,Pequeña
2021-0302-001,Kowalski Services AG,912563540.25,< 1B,CH,92,,Solo Primaria,13411,Muy grande,False,,2021-03-02,2021,3,1,Q1,2021 Q1,False,2021-03-13,2021-04-02,ransomware,data_breach,data_breach,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,4503.0,Medio,mixed,email,124.81,Alto,94.84,246392155.87,0.0,222001127.96,0.0,161644360.93,502578849.19,,,,,,,,Pequeña
2025-0503-001,LinkCloud Intelligence AG,55653360171.93,10B–100B,CH,51,62,Primaria y Secundaria,96689,Muy grande,True,LINK.SW,2025-05-03,2025,5,2,Q2,2025 Q2,False,2025-06-05,2025-06-18,ransomware,data_breach,data_breach,,,,293884.0,Alto,financial,"customer_database,VPN,email",,Sin dato,94.75,10644484.25,0.0,4548887.28,4677865.24,9601766.46,23440560.41,581.3,-0.007474,-0.025897,-0.03642,174.0,>30 días,Recuperación lenta,Mediana
2025-0215-001,Titan Tempest Production SA,379502216.76,< 1B,FR,31-33,22,Primaria y Secundaria,1467,Muy grande,False,,2025-02-15,2025,2,1,Q1,2025 Q1,False,2025-02-21,2025-03-02,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,695388.0,Alto,mixed,"payment_systems,VPN",40.68,Medio,76.2,,,,,,,,,,,,,,Pequeña
2021-0529-001,Talon Ore Mining Co.,1179299244.61,1B–10B,US,21,,Solo Primaria,1530,Muy grande,False,,2021-05-29,2021,5,2,Q2,2021 Q2,False,2021-06-30,2021-08-01,supply_chain,,Sin vector secundario,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,Scattered_Spider,suspected,,Sin dato,,"payment_systems,VPN,file_servers,customer_database",115.43,Alto,80.37,13685897.07,0.0,13875654.04,0.0,,30213057.94,,,,,,,,Mediana
2025-0626-002,Keystone Clinical Therapeutics SE,108613602.56,< 1B,DE,62,,Solo Primaria,525,Grande,True,KCT.DE,2025-06-26,2025,6,2,Q2,2025 Q2,False,2025-07-02,2025-07-21,data_breach,apt,apt,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,BlackBasta,suspected,1422.0,Medio,credentials,"CRM,ERP,SSO,HR_systems,backup_systems",,Sin dato,68.99,1300000.0,0.0,405987.2,0.0,,2002572.31,6.0,-0.019555,-0.042327,-0.02087,202.0,>30 días,Recuperación lenta,Pequeña
2022-1223-001,Pacific Commerce Advisory Ltd.,75160892.11,< 1B,GB,52,,Solo Primaria,173,Mediana,False,,2022-12-23,2022,12,4,Q4,2022 Q4,False,2023-01-10,2023-02-18,ddos,apt,apt,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,,,,Sin dato,,"customer_database,backup_systems,manufacturing_OT,file_servers",,Sin dato,89.12,6764480.29,0.0,6601401.59,0.0,,14573407.0,,,,,,,,Pequeña
2024-0315-001,Ironwood Lumen Platforms Co.,4072304774.14,1B–10B,US,51,,Solo Primaria,10158,Muy grande,True,ILP,2024-03-15,2024,3,1,Q1,2024 Q1,False,2024-09-15,2024-09-20,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Play,probable,342835.0,Alto,health,"ERP,active_directory,website",,Sin dato,70.56,10400000.0,0.0,11707172.13,0.0,10331334.89,25309584.82,43.97,-0.007226,-0.054508,-0.02537,320.0,>30 días,Recuperación lenta,Mediana
2023-0105-001,Phoenix Communications Corp.,156256264.57,< 1B,US,51,,Solo Primaria,268,Grande,True,PHO1,2023-01-05,2023,1,1,Q1,2023 Q1,False,2023-01-12,2023-03-14,phishing,,Sin vector secundario,,Cuba_Ransomware,confirmed,1000.0,Medio,health,"CRM,ERP",,Sin dato,95.19,17924076.86,0.0,16394639.73,0.0,9801873.25,40091437.36,,,,,,,,Pequeña
2022-0928-001,SanaRemedy Diagnostics Holdings Inc.,184222696.99,< 1B,DK,62,,Solo Primaria,1191,Muy grande,True,SANA.CO,2022-09-28,2022,9,3,Q3,2022 Q3,False,2022-11-01,2022-11-15,data_breach,ddos,ddos,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,FIN11,probable,31688.0,Medio,financial,"VPN,customer_database,SCADA",,Sin dato,64.96,,,,,,,6.11,0.026542,-0.011966,0.04046,,Sin dato,No recuperado,Pequeña
2024-0324-001,Florence Group S.p.A.,70657201.25,< 1B,IT,52,,Solo Primaria,210,Mediana,False,,2024-03-24,2024,3,1,Q1,2024 Q1,False,2024-04-12,2024-05-19,data_breach,,Sin vector secundario,,REvil,probable,187522.0,Alto,credentials,"cloud_infrastructure,active_directory,ERP",,Sin dato,95.58,13778154.24,0.0,15193774.65,116850.54,10051404.71,30612615.19,,,,,,,,Pequeña
2024-0307-001,GridInfracore Utilities Corp.,9568126199.39,1B–10B,US,22,,Solo Primaria,43459,Muy grande,True,GRID,2024-03-07,2024,3,1,Q1,2024 Q1,False,2024-06-10,2024-09-16,ddos,,Sin vector secundario,,,,,Sin dato,,"payment_systems,ERP,CRM,email,cloud_infrastructure",17.8,Bajo,67.04,12000000.0,0.0,8551704.87,0.0,,21355126.83,116.76,0.009278,-0.028768,-0.012431,28.0,8-30 días,Recuperación rápida,Mediana
2023-1209-003,StLouis Power Holdings Inc.,1589014590.37,1B–10B,US,22,,Solo Primaria,3331,Muy grande,True,STLO,2023-12-09,2023,12,4,Q4,2023 Q4,False,2023-12-23,2024-02-06,data_breach,apt,apt,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,,,11460.0,Medio,mixed,"cloud_infrastructure,manufacturing_OT",,Sin dato,76.48,267379208.54,0.0,312168492.99,751022.34,,665067514.09,17.97,-0.004167,-0.018855,-0.016554,5.0,1-7 días,Recuperación rápida,Mediana
2022-0620-002,Philadelphia Industries Group Inc.,4203126400.85,1B–10B,US,31-33,,Solo Primaria,13247,Muy grande,True,PHIL,2022-06-20,2022,6,2,Q2,2022 Q2,False,2022-08-20,2022-08-29,apt,,Sin vector secundario,,Royal,confirmed,3623.0,Medio,financial,"cloud_infrastructure,website,SSO",117.17,Alto,81.1,78133521.88,0.0,27789272.74,0.0,,128547609.03,42.52,0.018539,-0.089639,-0.03042,271.0,>30 días,Recuperación lenta,Mediana
2024-0128-001,Sequoia Health Genomics Group Inc.,197165037.06,< 1B,PT,62,,Solo Primaria,977,Grande,False,,2024-01-28,2024,1,1,Q1,2024 Q1,False,2024-02-02,2024-03-05,supply_chain,,Sin vector secundario,,Akira,confirmed,,Sin dato,,"HR_systems,ERP",82.01,Alto,52.54,5154731.07,0.0,5262218.11,0.0,,11667050.24,,,,,,,,Pequeña
2024-1130-001,Lumen Quick Commerce Inc.,1108412106.38,1B–10B,US,44-45,,Solo Primaria,10564,Muy grande,True,LQC,2024-11-30,2024,11,4,Q4,2024 Q4,False,2025-01-01,2025-01-20,trojan,,Sin vector secundario,,BianLian,suspected,2780721.0,Alto,PII,"active_directory,payment_systems",,Sin dato,84.76,9694710.92,0.0,4770245.89,1450609.56,,18735143.75,14.08,0.0062,-0.034889,0.001998,20.0,8-30 días,Recuperación rápida,Mediana
2024-0215-001,Paladin Cedar Department Ltd.,9846137066.04,1B–10B,IL,92,,Solo Primaria,71408,Muy grande,False,,2024-02-15,2024,2,1,Q1,2024 Q1,False,2024-05-15,2024-05-27,ransomware,apt,apt,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,probable,72296.0,Medio,PII,"website,SCADA,SSO,payment_systems",182.6,Alto,90.43,16667226.09,0.0,16045058.51,0.0,12936201.47,38270344.24,,,,,,,,Mediana
2025-0415-002,Maple Archer Corp Holdings Inc.,1287604953.41,1B–10B,US,22,,Solo Primaria,2391,Muy grande,False,,2025-04-15,2025,4,2,Q2,2025 Q2,False,2025-05-16,2025-05-26,trojan,,Sin vector secundario,Drive-by download from compromised ad network → remote access trojan deployment → keylogger activation → credential theft → lateral movement to file servers,REvil,probable,2555574.0,Alto,mixed,SCADA,,Sin dato,64.84,7200000.0,0.0,6465788.67,0.0,,15136240.43,,,,,,,,Mediana
2025-0225-001,ScholarDiscovery Learning Inc.,303964907.76,< 1B,US,61,,Solo Primaria,2722,Muy grande,False,,2025-02-25,2025,2,1,Q1,2025 Q1,False,2025-02-27,2025-04-16,data_breach,,Sin vector secundario,,,,10605.0,Medio,mixed,"VPN,manufacturing_OT,email,CRM",,Sin dato,79.82,,,,,,,,,,,,,,Pequeña
2024-0814-001,Incheon Health Corp.,1578673858.68,1B–10B,KR,62,,Solo Primaria,16533,Muy grande,True,INCH.KS,2024-08-14,2024,8,3,Q3,2024 Q3,False,2024-08-30,2024-10-21,ransomware,,Sin vector secundario,,Akira,probable,64082.0,Medio,financial,"manufacturing_OT,file_servers,SCADA,website",23.26,Bajo,82.35,4926219.66,272387.85,2305462.04,0.0,2041248.3,7901304.56,14.82,-0.003099,-0.034005,-0.040197,51.0,>30 días,Recuperación lenta,Mediana
2023-1105-002,Philadelphia Biotech Corp.,25314253084.95,10B–100B,US,62,,Solo Primaria,207685,Muy grande,True,PHI1,2023-11-05,2023,11,4,Q4,2023 Q4,False,2023-11-13,2023-12-05,backdoor,,Sin vector secundario,Exploitation of unpatched VPN appliance → web shell implant → SSH backdoor installed → persistent access maintained for 6+ months → bulk data exfiltration,Lazarus_Group,suspected,,Sin dato,,VPN,,Sin dato,70.17,2200000.0,0.0,1766694.42,0.0,,4330640.58,145.14,0.009872,-0.046928,0.011585,11.0,8-30 días,Recuperación rápida,Mediana
2025-0516-001,Patriot Express Logistics Corp.,33093201.88,< 1B,JP,48-49,,Solo Primaria,160,Mediana,False,,2025-05-16,2025,5,2,Q2,2025 Q2,False,2025-05-16,2025-07-18,phishing,,Sin vector secundario,,DarkSide,suspected,279631.0,Alto,health,ERP,,Sin dato,83.66,3971184.23,0.0,1585100.89,1631095.84,,8046388.58,,,,,,,,Pequeña
2022-1214-001,Keystone Patriot Partners SAS,24241807.28,< 1B,FR,54,,Solo Primaria,94,Mediana,False,,2022-12-14,2022,12,4,Q4,2022 Q4,False,2023-01-17,2023-03-21,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,569535.0,Alto,IP,active_directory,3.52,Bajo,64.01,6545287.97,0.0,5020105.54,0.0,6274353.73,12687808.7,,,,,,,,Pequeña
2023-0122-001,Santos Health Holdings Inc.,5382900489.03,1B–10B,HK,62,,Solo Primaria,25560,Muy grande,True,SANT.HK,2023-01-22,2023,1,1,Q1,2023 Q1,True,2023-04-27,2023-05-09,phishing,ransomware,ransomware,,,,8295.0,Medio,PII,SSO,,Sin dato,82.35,5249004.35,0.0,4208398.0,0.0,,10797352.97,,,,,,,,Mediana
2022-0408-001,DealGoods Markets Inc.,41230128927.45,10B–100B,US,44-45,,Solo Primaria,249302,Muy grande,True,DEAL,2022-04-08,2022,4,2,Q2,2022 Q2,True,2022-05-13,2022-06-19,backdoor,,Sin vector secundario,Exploitation of unpatched VPN appliance → web shell implant → SSH backdoor installed → persistent access maintained for 6+ months → bulk data exfiltration,,,,Sin dato,,ERP,,Sin dato,77.73,,,,,,,,,,,,,,Mediana
2023-1108-001,Aldridge Office Group Inc.,15750972821.63,10B–100B,US,92,,Solo Primaria,136214,Muy grande,False,,2023-11-08,2023,11,4,Q4,2023 Q4,False,2024-01-10,2024-01-19,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Cuba_Ransomware,probable,164295.0,Alto,PII,"backup_systems,manufacturing_OT,SCADA,HR_systems",,Sin dato,82.24,10000000.0,0.0,11440304.06,0.0,,22907172.24,,,,,,,,Mediana
2021-0614-001,TownshipDistrict Services PLC,3705582672.27,1B–10B,GB,92,,Solo Primaria,31205,Muy grande,False,,2021-06-14,2021,6,2,Q2,2021 Q2,False,2021-07-18,2021-09-05,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Hunters_International,suspected,468456.0,Alto,mixed,"website,VPN,ERP",,Sin dato,87.24,25600000.0,0.0,19476334.86,0.0,,48393371.8,,,,,,,,Mediana
2025-0319-001,TrustCommerce Financial Co. Ltd.,326937106.57,< 1B,JP,52,,Solo Primaria,1233,Muy grande,True,TRUS.T,2025-03-19,2025,3,1,Q1,2025 Q1,False,2025-04-20,2025-04-23,ransomware,backdoor,backdoor,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Sandworm,unknown,,Sin dato,,"ERP,manufacturing_OT,backup_systems,HR_systems,email",,Sin dato,91.13,66600000.0,0.0,72184334.88,0.0,,159433833.63,,,,,,,,Pequeña
2024-0405-001,FrameComposite Materials Inc.,10652138798.8,10B–100B,US,31-33,,Solo Primaria,33917,Muy grande,True,FRAM,2024-04-05,2024,4,2,Q2,2024 Q2,False,2024-05-07,2024-05-11,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Scattered_Spider,unknown,1023706.0,Alto,mixed,"active_directory,backup_systems,SSO,CRM",10.13,Bajo,73.09,10393331.38,3038689.49,7615071.44,0.0,10603427.71,22488234.52,76.15,-0.008661,-0.024301,0.00671,28.0,8-30 días,Recuperación rápida,Mediana
2023-1010-001,Atlanta Farms Holdings Inc.,1654757013.79,1B–10B,US,11,,Solo Primaria,10866,Muy grande,False,,2023-10-10,2023,10,4,Q4,2023 Q4,False,2023-11-14,2023-11-25,phishing,apt,apt,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Medusa,unknown,304270.0,Alto,IP,"website,cloud_infrastructure,active_directory",,Sin dato,98.01,834359.48,0.0,281063.6,486207.3,,1863576.6,,,,,,,,Mediana
2025-1012-001,Talon Cobalt Advisory Inc.,24708977.55,< 1B,US,54,23,Primaria y Secundaria,185,Mediana,False,,2025-10-12,2025,10,4,Q4,2025 Q4,False,2025-10-29,2025-11-19,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,NoName057,unknown,344359.0,Alto,financial,"CRM,customer_database,SSO,manufacturing_OT",,Sin dato,93.72,5400000.0,3608077.25,2621113.7,0.0,,13276980.74,,,,,,,,Pequeña
